source_id	sources	source_urls
det_1831	African Rainbow Minerals Ltd. (2018) Integrated Annual Report 2017	https://arm.co.za/wp-content/uploads/2020/05/ARM_IAR2017.pdf
det_1832	Assore Ltd. (2017) Mineral Resources and Reserves Report 2017	https://www.assore.com/wp-content/uploads/2017/10/Assore-MR-Report-2017.pdf
det_1833	Assore Ltd. (2012) Annual Report 2012	https://www.assore.com/wp-content/uploads/Assore_AR_2012.pdf
det_1834	Assore Ltd. (2008) Annual Report 2008	https://www.assore.com/wp-content/uploads/2008/03/fullreport_2008.pdf
det_1835	Alcoa Corp. (2019) 10-K Annual Report 2018	https://investors.alcoa.com/~/media/Files/A/Alcoa-IR/documents/annual-reports-and-proxy-information/annual-report-2018.pdf
det_1836	Alcoa Corp. (2018) 10-K Annual Report 2017	https://investors.alcoa.com/~/media/Files/A/Alcoa-IR/documents/annual-reports-and-proxy-information/annual-report-2017.pdf
det_1837	Alcoa Corp. (2017) 10-K Annual Report 2016	https://investors.alcoa.com/~/media/Files/A/Alcoa-IR/documents/annual-reports-and-proxy-information/annual-report-2016.pdf
det_1838	Alcoa Inc. (2015) 10-K Annual Report 2014	https://www.annualreports.com/HostedData/AnnualReportArchive/a/NYSE_AA_2014.pdf
det_1839	Alcoa Inc. (2012) 10-K Annual Report 2011	https://www.annualreports.com/HostedData/AnnualReportArchive/a/NYSE_AA_2011.pdf
det_1840	Aluminium Corporation of China Ltd. (2019) 20-F Annual Report 2018	https://www.sec.gov/Archives/edgar/data/1161611/000116161119000052/ach-20f_123118.htm
det_1841	Aluminium Corporation of China Ltd. (2018) 20-F Annual Report 2017	https://www.sec.gov/Archives/edgar/data/1161611/000116161118000020/chalco_2017_20-f_mainbody.htm
det_1842	Aluminium Corporation of China Ltd. (2016) 20-F Annual Report 2015	https://www.sec.gov/Archives/edgar/data/1161611/000116161116000148/d20f_2015.htm
det_1843	Aluminium Corporation of China Ltd. (2015) 20-F Annual Report 2014	https://www.sec.gov/Archives/edgar/data/1161611/000116161115000027/d20f_2014.htm
det_1844	Aluminium Corporation of China Ltd. (2011) 20-F Annual Report 2010	https://www.sec.gov/Archives/edgar/data/1161611/000116161111000051/d20f_full.htm
det_1845	Aluminium Corporation of China Ltd. (2010) 20-F Annual Report 2009	https://www.sec.gov/Archives/edgar/data/1161611/000116161111000037/d20fa.htm
det_1846	Aluminium Corporation of China Ltd. (2009) 20-F Annual Report 2008	https://www.sec.gov/Archives/edgar/data/1161611/000116161109000029/d20f.htm
det_1847	Aluminium Corporation of China Ltd. (2006) 20-F Annual Report 2005	https://www.sec.gov/Archives/edgar/data/1161611/000116161106000031/ar.htm
det_1848	Aluminium Corporation of China Ltd. (2005) 20-F Annual Report 2004	https://www.sec.gov/Archives/edgar/data/1161611/000116161105000014/chalco2004ar.htm
det_1849	Aluminium Corporation of China Ltd. (2004) 20-F Annual Report 2003	https://www.sec.gov/Archives/edgar/data/1161611/000119312504111869/d20f.htm
det_1850	Aluminium Corporation of China Ltd. (2003) 20-F Annual Report 2002	https://www.sec.gov/Archives/edgar/data/1161611/000116161103000004/chalco2002fr.htm
det_1851	Rusal Plc. (2016) Annual Report 2015	https://rusal.ru/upload/iblock/ed5/ed5d494937dab25efdcb703f7a307832.pdf
det_1852	Rusal Plc. (2012) Annual Report 2011	https://rusal.ru/upload/iblock/3c2/3c232ff8e5dbac43468dcde4a3b38bc2.pdf
det_1853	National Aluminium Company Limited (2019) 38th Annual Report 2018-19	https://nalcoindia.com/wp-content/uploads/2019/08/Annual-Report_38th-AGM.pdf
det_1854	National Aluminium Company Limited (2014) 33rd Annual Report 2013-14	https://nalcoindia.com/wp-content/uploads/2019/01/Annual-Report-2013-14.pdf
det_1855	National Aluminium Company Limited (2012) 31st Annual Report 2011-12	https://nalcoindia.com/wp-content/uploads/2019/01/Nalco_Annual_Report.pdf
det_1856	Sterlite Industries (India) Limited (2008) Form 20-F Annual Report 2008	https://www.sec.gov/Archives/edgar/data/1370431/000114554908001209/u93264e20vf.htm
det_1857	Sesa Sterlite Limited (2014) Form 20-F Annual Report 2014	https://www.sec.gov/Archives/edgar/data/1370431/000119312514311974/d759484d20f.htm
det_1858	PT Aneka Tambang Tbk (2020) Quarterly Report PT Antam Tbk For the First Twelve Month Ended December 31, 2019	https://www.antam.com/en/reports/quarterly-reports
det_1859	PT Aneka Tambang Tbk (2018) Quarterly Report PT Antam Tbk For the First Twelve Month Period of 2017, Ended December 31, 2017	https://www.antam.com/en/reports/quarterly-reports
det_1860	PT Aneka Tambang Tbk (2016) Quarterly Report PT Antam (Persero) Tbk For the Three Month Period Ended December 31, 2015	https://www.antam.com/en/reports/quarterly-reports
det_1861	PT Aneka Tambang Tbk (2014) Quarterly Report PT Antam (Persero) Tbk For the Three Month Period Ended December 31, 2013	https://www.antam.com/en/reports/quarterly-reports
det_1862	PT Aneka Tambang Tbk (2012) Quarterly Report PT Antam (Persero) Tbk For the Three-Month Period Ended December 31, 2011	https://www.antam.com/en/reports/quarterly-reports
det_1863	PT Aneka Tambang Tbk (2010) Quarterly Report For the three months ending 31 December, 2009	https://www.antam.com/en/reports/quarterly-reports
det_1864	PT Aneka Tambang Tbk (2008) Quarterly Report For the three months ending 31st December, 2007	https://www.antam.com/en/reports/quarterly-reports
det_1865	PT Aneka Tambang Tbk (2006) 2005 Annual Report	https://www.antam.com/en/reports/quarterly-reports
det_1866	PT Aneka Tambang Tbk (2001) 2000 Annual Report	https://www.antam.com/en/reports/quarterly-reports
det_1867	Vedanta Limited (2017) Form 20-F Annual Report 2017	https://www.sec.gov/Archives/edgar/data/1370431/000119312517258701/d408997d20f.htm
det_1868	Vedanta Limited (2018) Form 20-F Annual Report 2018	https://www.sec.gov/Archives/edgar/data/1370431/000119312518233011/d529055d20f.htm
det_1869	Zijin Mining Group Co., Ltd. (2019) Annual Report 2018	http://www.zijinmining.com/upload/file/2019/05/15/f4f97a694fb7431984ee2f562183ae16.pdf
det_1870	Zijin Mining Group Co., Ltd. (2016) Annual Report 2015 ; Zijin Mining Group Co., Ltd. Website (Paddington Gold Mine)	http://www.zijinmining.com/upload/file/2016/10/26/63b8c7f9d2a742c8a581e765cb77c6d7.pdf ; http://www.zijinmining.com/business/product-detail-26913.htm
det_1871	Zijin Mining Group Co., Ltd. (2015) Annual Report 2014 ; Zijin Mining Group Co., Ltd. Website (Paddington Gold Mine)	http://www.zijinmining.com/Portals/1/2014%20Aannual%20Report.pdf ; http://www.zijinmining.com/business/product-detail-26913.htm
det_1872	Zijin Mining Group Co., Ltd. (2014) Annual Report 2013 ; Zijin Mining Group Co., Ltd. Website (Paddington Gold Mine)	http://www.zijinmining.com/Portals/1/Annual%20Report2014.pdf ; http://www.zijinmining.com/business/product-detail-26913.htm
det_1873	Zijin Mining Group Co., Ltd. (2013) Annual Report 2012	http://www.zijinmining.com/Portals/1/LTN201304251235(H%20Share)%202012%20Annual%20Report.pdf
det_1874	Zijin Mining Group Co., Ltd. (2012) Annual Report 2011	http://www.zijinmining.com/Portals/1/LTN201204261135%20Annual%20Report2011.pdf
det_1875	Zijin Mining Group Co., Ltd. (2011) Annual Report 2010	http://www.zijinmining.com/Portals/1/Annual%20Report%202010%EF%BC%88H%E8%82%A1%EF%BC%89.pdf
det_1876	Zijin Mining Group Co., Ltd. (2010) Annual Report 2009	http://www.zijinmining.com/Portals/1/Annual2009.pdf
det_1877	Zijin Mining Group Co., Ltd. (2009) Annual Report 2008	http://www.zijinmining.com/Portals/1/Annual2008.pdf
det_1878	Zijin Mining Group Co., Ltd. (2008) Annual Report 2007	http://www.zijinmining.com/Portals/1/Annual2007.pdf
det_1879	Zijin Mining Group Co., Ltd. (2007) Annual Report 2006	http://www.zijinmining.com/Portals/1/e-AR2006.pdf
det_1880	Zijin Mining Group Co., Ltd. (2006) Annual Report 2005	http://www.zijinmining.com/Portals/1/e-AR2005.pdf
det_1881	Zijin Mining Group Co., Ltd. (2005) Annual Report 2004	http://www.zijinmining.com/Portals/1/e-AR2004.pdf
det_1882	Zijin Mining Group Co., Ltd. (2004) Annual Report 2003	http://www.zijinmining.com/Portals/1/e-AR2003.pdf
det_1883	Aluminium Corporation of China Ltd. (2007) 20-F Annual Report 2006	https://www.sec.gov/Archives/edgar/data/1161611/000116161108000007/d6k_2006ar17.htm
det_1884	Rusal Plc. (2016) Annual Report 2014	https://rusal.ru/upload/iblock/e58/e589d7f8c959e61284b650d4b2437487.pdf
det_1885	Vedanta Limited (2015) Form 20-F Annual Report 2015	https://www.sec.gov/Archives/edgar/data/1370431/000119312515291431/d32971d20f.htm
det_1886	Sterlite Industries (India) Limited (2012) Form 20-F Annual Report 2012	https://www.sec.gov/Archives/edgar/data/1370431/000119312512248960/d355568d20f.htm
det_1887	Sterlite Industries (India) Limited (2011) Form 20-F Annual Report 2011	https://www.sec.gov/Archives/edgar/data/1370431/000119312511261309/d235112d20f.htm
det_1888	Alcoa Corp. (n.d.) Fact Sheet Huntly Bauxite Mine	https://www.alcoa.com/australia/en/pdf/mining-huntly-fact-sheet.pdf
det_1889	Alcoa Corp. (n.d.) Fact Sheet Willowdale Bauxite Mine	https://www.alcoa.com/australia/en/pdf/mining-willowdale-fact-sheet.pdf
det_1890	Rusal Plc. Website (Timan Bauxite)	https://rusal.ru/en/about/geography/boksit-timana/
det_1891	Rusal Plc. Website (Kia-Shaltyr nepheline mine)	https://rusal.ru/en/about/geography/kiya-shaltyrskiy-nefelinovyy-rudnik/
det_1892	National Aluminium Company Limited Website (Alumina Refinery)	https://nalcoindia.com/business/operation/alumina-refinery/
det_1893	MMC Norlisk Nickel (2020) Annual Report 2019 ; African Rainbow Minerals Ltd. (2019) Integrated Annual Report 2019	https://www.nornickel.com/upload/iblock/5fc/2019_Annual_Report_of_Nornickel.pdf ; https://arm.co.za/wp-content/uploads/2020/05/ARM_IAR2019.pdf
det_1894	Newmont Mining Corporation (2018)  Yanacocha Operation Facts ; Compania de Minas Buenaventura S.A.A. (2020) Form 20-F Annual Report 2019	https://www.newmont.com/operations-projects/south-america/yanacocha/ ; https://www.sec.gov/Archives/edgar/data/1013131/000110465920045603/tm206798d1_20f.htm
det_1895	Zijin Mining Group Co., Ltd. Website (Kolwezi Copper Mine) ; Zijin Mining Group Co., Ltd. (2017) Annual Report 2016	http://www.zijinmining.com/business/product-detail-69529.htm ; http://www.zijinmining.com/upload/file/2017/05/08/65aac8c4d4634c0e889a8231eb056da3.pdf
det_1896	Zijin Mining Group Co., Ltd. Website (Ashele Copper Mine) ; Zijin Mining Group Co., Ltd. (2004) Annual Report 2003	http://www.zijinmining.com/business/product-detail-26899.htm ; http://www.zijinmining.com/Portals/1/e-AR2003.pdf
det_1897	Zijin Mining Group Co., Ltd. Website (Duobaoshan Copper Mine)	http://www.zijinmining.com/business/product-detail-26901.htm
det_1898	Zijin Mining Group Co., Ltd. Website (Deerni Copper Mine) ; Zijin Mining Group Co., Ltd. (2008) Annual Report 2007	http://www.zijinmining.com/business/product-detail-26900.htm ; http://www.zijinmining.com/Portals/1/Annual2007.pdf
det_1899	Zijin Mining Group Co., Ltd. Website (Kyzyl-Tash Turk Polymetallic Mine)	http://www.zijinmining.com/business/product-detail-26919.htm
det_1900	Zijin Mining Group Co., Ltd. Website (Wulagen Lead & Zinc Mine)	http://www.zijinmining.com/business/product-detail-26902.htm
det_1901	Zijin Mining Group Co., Ltd. Website (Miaogou & Sanguikou Lead and Copper Mine)	http://www.zijinmining.com/business/product-detail-26903.htm
det_1902	Zijin Mining Group Co., Ltd. (2019) Annual Report 2018 ; Zijin Mining Group Co., Ltd. (2005) Annual Report 2004	http://www.zijinmining.com/upload/file/2019/05/15/f4f97a694fb7431984ee2f562183ae16.pdf ; http://www.zijinmining.com/Portals/1/e-AR2004.pdf
det_1903	Compania de Minas Buenaventura S.A.A. (2020) Form 20-F Annual Report 2019 ; Compania de Minas Buenaventura S.A.A. Website (Tambomayo)	https://www.sec.gov/Archives/edgar/data/1013131/000110465920045603/tm206798d1_20f.htm ; https://www.buenaventura.com/en/operaciones/detalle/1
det_1904	Compania de Minas Buenaventura S.A.A. (2020) Form 20-F Annual Report 2019 ; Compania de Minas Buenaventura S.A.A. Website (Orcopampa)	https://www.sec.gov/Archives/edgar/data/1013131/000110465920045603/tm206798d1_20f.htm ; https://www.buenaventura.com/en/operaciones/detalle/2
det_1905	Compania de Minas Buenaventura S.A.A. (2020) Form 20-F Annual Report 2019 ; Compania de Minas Buenaventura S.A.A. Website (Uchucchacua)	https://www.sec.gov/Archives/edgar/data/1013131/000110465920045603/tm206798d1_20f.htm ; https://www.buenaventura.com/en/operaciones/detalle/7
det_1906	Compania de Minas Buenaventura S.A.A. (2020) Form 20-F Annual Report 2019 ; Compania de Minas Buenaventura S.A.A. Website (Julcani)	https://www.sec.gov/Archives/edgar/data/1013131/000110465920045603/tm206798d1_20f.htm ; https://www.buenaventura.com/en/operaciones/detalle/9
det_1907	Compania de Minas Buenaventura S.A.A. (2020) Form 20-F Annual Report 2019 ; Compania de Minas Buenaventura S.A.A. Website (La Zanja)	https://www.sec.gov/Archives/edgar/data/1013131/000110465920045603/tm206798d1_20f.htm ; https://www.buenaventura.com/en/operaciones/detalle/3
det_1908	Compania de Minas Buenaventura S.A.A. (2020) Form 20-F Annual Report 2019 ; Compania de Minas Buenaventura S.A.A. Website (Coimolache)	https://www.sec.gov/Archives/edgar/data/1013131/000110465920045603/tm206798d1_20f.htm ; https://www.buenaventura.com/en/operaciones/detalle/4
det_1909	Compania de Minas Buenaventura S.A.A. (2020) Form 20-F Annual Report 2019 ; Compania de Minas Buenaventura S.A.A. Website (Colquijirca (Tajo Norte))	https://www.sec.gov/Archives/edgar/data/1013131/000110465920045603/tm206798d1_20f.htm ; https://www.buenaventura.com/en/operaciones/detalle/16
det_1910	Compania de Minas Buenaventura S.A.A. (2020) Form 20-F Annual Report 2019 ; Compania de Minas Buenaventura S.A.A. Website (Colquijirca (Marcapunta))	https://www.sec.gov/Archives/edgar/data/1013131/000110465920045603/tm206798d1_20f.htm ; https://www.buenaventura.com/en/operaciones/detalle/11
det_1911	Compania de Minas Buenaventura S.A.A. (2018) Form 20-F Annual Report 2017 ; Compania de Minas Buenaventura S.A.A. (2012) Form 20-F Annual Report 2011	https://www.sec.gov/Archives/edgar/data/1013131/000114420418023941/tv488578_20f.htm ; https://www.sec.gov/Archives/edgar/data/1013131/000114420412024749/v310700_20f.htm
det_1912	Compania de Minas Buenaventura S.A.A. (2016) Form 20-F Annual Report 2015 ; Compania de Minas Buenaventura S.A.A. (2012) Form 20-F Annual Report 2011	https://www.sec.gov/Archives/edgar/data/1013131/000114420416098224/v437647_20f.htm ; https://www.sec.gov/Archives/edgar/data/1013131/000114420412024749/v310700_20f.htm
det_1913	Compania de Minas Buenaventura S.A.A. (2014) Form 20-F Annual Report 2013	https://www.sec.gov/Archives/edgar/data/1013131/000114420414026370/v376089_20f.htm
det_1914	Compania de Minas Buenaventura S.A.A. (2014) Form 20-F Annual Report 2013 ; Compania de Minas Buenaventura S.A.A. (2004) Form 20-F Annual Report 2003	https://www.sec.gov/Archives/edgar/data/1013131/000114420414026370/v376089_20f.htm ; https://www.sec.gov/Archives/edgar/data/1013131/000101313104000007/buenaventura.htm
det_1915	Compania de Minas Buenaventura S.A.A. (2012) Form 20-F Annual Report 2011	https://www.sec.gov/Archives/edgar/data/1013131/000114420412024749/v310700_20f.htm
det_1916	Compania de Minas Buenaventura S.A.A. (2004) Form 20-F Annual Report 2003	https://www.sec.gov/Archives/edgar/data/1013131/000101313104000007/buenaventura.htm
det_1917	Agnico Eagle Mines Limited (2020) Annual Report 2019 ; Agnico Eagle Mines Limited Website (LaRonde Complex)	https://s21.q4cdn.com/374334112/files/doc_financials/annual/2019/AgnicoAR2019-FULL.pdf ; https://www.agnicoeagle.com/English/operations/operations/laronde/default.aspx
det_1918	Agnico Eagle Mines Limited (2019) Annual Report 2018	https://s21.q4cdn.com/374334112/files/doc_financials/annual/2018/AgnicoEagle-AR2018-Full.pdf
det_1919	Agnico Eagle Mines Limited (2020) Annual Report 2019 ; Agnico Eagle Mines Limited Website (Goldex)	https://s21.q4cdn.com/374334112/files/doc_financials/annual/2019/AgnicoAR2019-FULL.pdf ; https://www.agnicoeagle.com/English/operations/operations/goldex/default.aspx
det_1920	Agnico Eagle Mines Limited (2020) Annual Report 2019 ; Agnico Eagle Mines Limited Website (Meadowbank Complex)	https://s21.q4cdn.com/374334112/files/doc_financials/annual/2019/AgnicoAR2019-FULL.pdf ;https://www.agnicoeagle.com/English/operations/operations/meadowbank/default.aspx
det_1921	Agnico Eagle Mines Limited (2020) Annual Report 2019 ; Agnico Eagle Mines Limited Website (Meliadine)	https://s21.q4cdn.com/374334112/files/doc_financials/annual/2019/AgnicoAR2019-FULL.pdf ;https://www.agnicoeagle.com/English/operations/operations/meliadine/default.aspx
det_1922	Agnico Eagle Mines Limited (2020) Annual Report 2019 ; Agnico Eagle Mines Limited Website (Kittila)	https://s21.q4cdn.com/374334112/files/doc_financials/annual/2019/AgnicoAR2019-FULL.pdf ;https://www.agnicoeagle.com/English/operations/operations/kittila/default.aspx
det_1923	Agnico Eagle Mines Limited (2020) Annual Report 2019 ; Agnico Eagle Mines Limited Website (Pinos Altos)	https://s21.q4cdn.com/374334112/files/doc_financials/annual/2019/AgnicoAR2019-FULL.pdf ;https://www.agnicoeagle.com/English/operations/operations/pinos-altos/default.aspx
det_1924	Agnico Eagle Mines Limited (2020) Annual Report 2019 ; Agnico Eagle Mines Limited Website (La India)	https://s21.q4cdn.com/374334112/files/doc_financials/annual/2019/AgnicoAR2019-FULL.pdf ;https://www.agnicoeagle.com/English/operations/operations/la-india/default.aspx
det_1925	Fortescue Metals Group Ltd (2020) Annual Report 2020	https://www.fmgl.com.au/docs/default-source/announcements/fy20-annual-report-and-4e.pdf?sfvrsn=c3642b54_4
det_1926	CITIC Limited (2020) Annual Report 2019	https://www.citic.com/uploadfile/2020/0421/20200421062822309.pdf
det_1927	CITIC Dameng Holdings Limited Website (Manganese mining)	http://www.dameng.citic.com/iwcm/zxdmkg/en/ns:LHQ6MzQzLGY6NjU0LGM6LHA6LGE6LG06/channel.vsml
det_1928	Compania de Minas Buenaventura S.A.A. (2020) Form 20-F Annual Report 2019	https://www.sec.gov/Archives/edgar/data/1013131/000110465920045603/tm206798d1_20f.htm
det_1929	Agnico Eagle Mines Limited (2020) Annual Report 2019	https://s21.q4cdn.com/374334112/files/doc_financials/annual/2019/AgnicoAR2019-FULL.pdf
det_1930	Compania de Minas Buenaventura S.A.A. (2018) Form 20-F Annual Report 2017	https://www.sec.gov/Archives/edgar/data/1013131/000114420418023941/tv488578_20f.htm
